DL comb,DL MIMO,DL BW,DL Unk A,DL Unk B,DL Unk C,UL comb,UL MIMO,UL BW,UL Unk A,UL Unk B,UL Unk C
1-3-28-42_n257H,2;2;2,100;100;100,4;4;4,1;1;1,0;0;0,3_n257G,1;1,100;100,None;None,None;None,None;None
1-3-28-42C_n257G,2;2,100;100,4;4,1;1,0;0,3_n257G,1;1,100;100,None;None,None;None,None;None
1-3-28_n257I,2;2;2;2,100;100;100;100,4;4;4;4,1;1;1;1,0;0;0;0,3_n257G,1;1,100;100,None;None,None;None,None;None
1-3-42_n257I,2;2;2;2,100;100;100;100,4;4;4;4,1;1;1;1,0;0;0;0,3_n257G,1;1,100;100,None;None,None;None,None;None
1-3-42C_n257H,2;2;2,100;100;100,4;4;4,1;1;1,0;0;0,3_n257G,1;1,100;100,None;None,None;None,None;None
1-28-42_n257I,2;2;2;2,100;100;100;100,4;4;4;4,1;1;1;1,0;0;0;0,28_n257G,1;1,100;100,None;None,None;None,None;None
1-28-42C_n257H,2;2;2,100;100;100,4;4;4,1;1;1,0;0;0,28_n257G,1;1,100;100,None;None,None;None,None;None
1-3-8_n257I,2;2;2;2,100;100;100;100,4;4;4;4,1;1;1;1,0;0;0;0,1_n257G,1;1,100;100,None;None,None;None,None;None
1-3-28-42_n257H,2;2;2,100;100;100,4;4;4,1;1;1,0;0;0,1_n257G,1;1,100;100,None;None,None;None,None;None
1-3-28-42C_n257G,2;2,100;100,4;4,1;1,0;0,1_n257G,1;1,100;100,None;None,None;None,None;None
1-3-28_n257I,2;2;2;2,100;100;100;100,4;4;4;4,1;1;1;1,0;0;0;0,1_n257G,1;1,100;100,None;None,None;None,None;None
1-3-42_n257I,2;2;2;2,100;100;100;100,4;4;4;4,1;1;1;1,0;0;0;0,1_n257G,1;1,100;100,None;None,None;None,None;None
1-3-42C_n257H,2;2;2,100;100;100,4;4;4,1;1;1,0;0;0,1_n257G,1;1,100;100,None;None,None;None,None;None
1-28-42_n257I,2;2;2;2,100;100;100;100,4;4;4;4,1;1;1;1,0;0;0;0,1_n257G,1;1,100;100,None;None,None;None,None;None
1-28-42C_n257H,2;2;2,100;100;100,4;4;4,1;1;1,0;0;0,1_n257G,1;1,100;100,None;None,None;None,None;None
1-42C_n257I,2;2;2;2,100;100;100;100,4;4;4;4,1;1;1;1,0;0;0;0,1_n257G,1;1,100;100,None;None,None;None,None;None
3-28-42_n257I,2;2;2;2,100;100;100;100,4;4;4;4,1;1;1;1,0;0;0;0,28_n257G,1;1,100;100,None;None,None;None,None;None
3-28-42C_n257H,2;2;2,100;100;100,4;4;4,1;1;1,0;0;0,28_n257G,1;1,100;100,None;None,None;None,None;None
3-28-42_n257I,2;2;2;2,100;100;100;100,4;4;4;4,1;1;1;1,0;0;0;0,3_n257G,1;1,100;100,None;None,None;None,None;None
3-28-42C_n257H,2;2;2,100;100;100,4;4;4,1;1;1,0;0;0,3_n257G,1;1,100;100,None;None,None;None,None;None
3-42C_n257I,2;2;2;2,100;100;100;100,4;4;4;4,1;1;1;1,0;0;0;0,3_n257G,1;1,100;100,None;None,None;None,None;None
28-42C_n257I,2;2;2;2,100;100;100;100,4;4;4;4,1;1;1;1,0;0;0;0,28_n257G,1;1,100;100,None;None,None;None,None;None
1-3-28-42_n257H,2;2;2,100;100;100,4;4;4,1;1;1,0;0;0,28_n257H,1;1;1,100;100;100,None;None;None,None;None;None,None;None;None
1-3-28-42_n257H,2;2;2,100;100;100,4;4;4,1;1;1,0;0;0,3_n257H,1;1;1,100;100;100,None;None;None,None;None;None,None;None;None
1-3-42C_n257H,2;2;2,100;100;100,4;4;4,1;1;1,0;0;0,3_n257H,1;1;1,100;100;100,None;None;None,None;None;None,None;None;None
1-28-42C_n257H,2;2;2,100;100;100,4;4;4,1;1;1,0;0;0,28_n257H,1;1;1,100;100;100,None;None;None,None;None;None,None;None;None
1-3-28-42_n257H,2;2;2,100;100;100,4;4;4,1;1;1,0;0;0,1_n257H,1;1;1,100;100;100,None;None;None,None;None;None,None;None;None
1-3-42C_n257H,2;2;2,100;100;100,4;4;4,1;1;1,0;0;0,1_n257H,1;1;1,100;100;100,None;None;None,None;None;None,None;None;None
1-28-42C_n257H,2;2;2,100;100;100,4;4;4,1;1;1,0;0;0,1_n257H,1;1;1,100;100;100,None;None;None,None;None;None,None;None;None
3-28-42C_n257H,2;2;2,100;100;100,4;4;4,1;1;1,0;0;0,28_n257H,1;1;1,100;100;100,None;None;None,None;None;None,None;None;None
3-28-42C_n257H,2;2;2,100;100;100,4;4;4,1;1;1,0;0;0,3_n257H,1;1;1,100;100;100,None;None;None,None;None;None,None;None;None
1-3-8_n257I,2;2;2;2,100;100;100;100,4;4;4;4,1;1;1;1,0;0;0;0,8_n257I,1;1;1;1,100;100;100;100,None;None;None;None,None;None;None;None,None;None;None;None
1-3-28_n257I,2;2;2;2,100;100;100;100,4;4;4;4,1;1;1;1,0;0;0;0,28_n257I,1;1;1;1,100;100;100;100,None;None;None;None,None;None;None;None,None;None;None;None
1-3-8_n257I,2;2;2;2,100;100;100;100,4;4;4;4,1;1;1;1,0;0;0;0,3_n257I,1;1;1;1,100;100;100;100,None;None;None;None,None;None;None;None,None;None;None;None
1-3-28_n257I,2;2;2;2,100;100;100;100,4;4;4;4,1;1;1;1,0;0;0;0,3_n257I,1;1;1;1,100;100;100;100,None;None;None;None,None;None;None;None,None;None;None;None
1-3-42_n257I,2;2;2;2,100;100;100;100,4;4;4;4,1;1;1;1,0;0;0;0,3_n257I,1;1;1;1,100;100;100;100,None;None;None;None,None;None;None;None,None;None;None;None
1-28-42_n257I,2;2;2;2,100;100;100;100,4;4;4;4,1;1;1;1,0;0;0;0,28_n257I,1;1;1;1,100;100;100;100,None;None;None;None,None;None;None;None,None;None;None;None
1-3-8_n257I,2;2;2;2,100;100;100;100,4;4;4;4,1;1;1;1,0;0;0;0,1_n257I,1;1;1;1,100;100;100;100,None;None;None;None,None;None;None;None,None;None;None;None
