DL comb;DL MIMO;DL BW;DL Unk A;DL Unk B;DL Unk C;UL comb;UL MIMO;UL BW;UL Unk A;UL Unk B;UL Unk C
2-46_n41_n66;[4, 2];[100, 40];[2, 1];[2, 2];[1, 0];2_n41;[1];[100];[2];[2];[1]
2-46_n41_n66;[4, 4];[100, 25];[2, 2];[2, 2];[1, 0];2_n41;[1];[100];[2];[2];[1]
2-46_n41_n71;[4, 2];[100, 30];[2, 1];[2, 2];[1, 0];2_n41;[1];[100];[2];[2];[1]
2-46_n66_n71;[2, 2];[40, 30];[1, 1];[2, 2];[0, 0];2_n71;[1];[20];[1];[2];[0]
2-46_n66_n71;[4, 2];[25, 30];[2, 1];[2, 2];[0, 0];2_n71;[1];[20];[1];[2];[0]
2-46_n66_n71;[2, 2];[40, 30];[1, 1];[2, 2];[0, 0];2_n66;[1];[20];[1];[2];[0]
2-46_n66_n71;[4, 2];[25, 30];[2, 1];[2, 2];[0, 0];2_n66;[1];[40];[1];[2];[0]
2-48_n48_n66;[4, 2];[60, 40];[2, 1];[2, 2];[0, 0];2_n66;[1];[20];[1];[2];[0]
2-48_n48_n66;[4, 4];[100, 25];[2, 2];[2, 2];[1, 0];2_n66;[1];[40];[1];[2];[0]
2-48_n48_n66;[4, 2];[60, 40];[2, 1];[2, 2];[0, 0];2_n48;[1];[40];[2];[2];[0]
2-48_n48_n66;[4, 4];[100, 25];[2, 2];[2, 2];[1, 0];2_n48;[1];[100];[2];[2];[1]
2-66_n41_n41;[2, 2];[80, 80];[2, 2];[2, 2];[0, 0];2_n41;[1];[50];[2];[2];[0]
2-66_n41_n41;[2, 2];[80, 80];[2, 2];[2, 2];[0, 0];2_n41;[1];[50];[2];[2];[0]
2-66_n41_n41;[4, 4];[100, 100];[2, 2];[2, 2];[1, 1];2_n41;[1];[100];[2];[2];[1]
2-66-66_n71;[2];[30];[1];[2];[0];2_n71;[1];[20];[1];[2];[0]
2-66-71_n71;[2];[30];[1];[2];[0];2_n71;[1];[20];[1];[2];[0]
2-66_n41_n71;[4, 2];[100, 30];[2, 1];[2, 2];[1, 0];2_n71;[1];[20];[1];[2];[0]
2-66_n41_n71;[4, 2];[100, 30];[2, 1];[2, 2];[1, 0];2_n41;[1];[100];[2];[2];[1]
2_n41_n41_n66;[4, 4, 4];[80, 100, 25];[2, 2, 2];[2, 2, 2];[0, 1, 0];2_n66;[1];[40];[1];[2];[0]
2_n41_n41_n71;[4, 4, 2];[80, 100, 30];[2, 2, 1];[2, 2, 2];[0, 1, 0];2_n71;[1];[20];[1];[2];[0]
2_n41_n41_n66;[4, 4, 4];[80, 100, 25];[2, 2, 2];[2, 2, 2];[0, 1, 0];2_n41;[1];[100];[2];[2];[1]
2_n41_n41_n71;[4, 4, 2];[80, 100, 30];[2, 2, 1];[2, 2, 2];[0, 1, 0];2_n41;[1];[100];[2];[2];[1]
2_n41_n41_n66;[4, 4, 4];[80, 100, 25];[2, 2, 2];[2, 2, 2];[0, 1, 0];2_n41;[1];[60];[2];[2];[0]
2_n41_n41_n71;[4, 4, 2];[80, 100, 30];[2, 2, 1];[2, 2, 2];[0, 1, 0];2_n41;[1];[60];[2];[2];[0]
46-66_n25_n41;[4, 4];[25, 100];[2, 2];[2, 2];[0, 1];66_n41;[1];[100];[2];[2];[1]
